Date,Open,High,Low,Close,Volume
2022-04-11 09:16:00,742.3,748.3,742.3,748.3,17110
2022-04-11 09:17:00,748.9,749.6,744.9,744.9,24505
2022-04-11 09:18:00,744.9,747.75,744.1,747.75,29179
2022-04-11 09:19:00,746.2,747.4,743.1,743.7,32209
2022-04-11 09:20:00,743.1,743.1,738.85,739.25,37989
2022-04-11 09:21:00,738.8,741.8,737.7,740.0,42976
2022-04-11 09:22:00,739.85,741.45,738.05,741.2,46966
2022-04-11 09:23:00,741.65,753.3,741.65,753.3,61327
2022-04-11 09:24:00,753.7,753.7,747.05,747.05,69541
2022-04-11 09:25:00,746.0,747.0,744.0,746.2,74844
2022-04-11 09:26:00,745.85,747.05,744.05,746.85,77322
2022-04-11 09:27:00,746.75,747.7,746.45,747.5,79644
2022-04-11 09:28:00,747.6,747.6,745.0,745.0,83405
2022-04-11 09:29:00,746.0,746.95,745.95,746.65,85095
2022-04-11 09:30:00,746.15,746.15,744.85,744.85,87585
2022-04-11 09:31:00,744.05,744.65,742.45,744.05,89835
2022-04-11 09:32:00,744.9,744.95,743.4,744.15,91976
2022-04-11 09:33:00,743.9,744.8,743.05,744.8,93296
2022-04-11 09:34:00,744.8,744.95,743.5,743.85,95982
2022-04-11 09:35:00,743.5,744.0,743.2,744.0,97432
2022-04-11 09:36:00,744.25,744.25,743.2,743.9,97997
2022-04-11 09:37:00,744.5,744.9,743.95,743.95,99420
2022-04-11 09:38:00,743.0,743.0,741.7,741.7,100442
2022-04-11 09:39:00,742.0,742.7,740.6,741.3,103102
2022-04-11 09:40:00,741.2,741.75,738.55,738.55,106118
2022-04-11 09:41:00,739.1,739.1,737.0,737.15,108602
2022-04-11 09:42:00,735.95,737.95,735.95,737.55,111750
2022-04-11 09:43:00,737.5,739.4,737.5,738.0,113976
2022-04-11 09:44:00,737.35,739.45,737.35,738.45,115736
2022-04-11 09:45:00,738.45,738.55,737.0,738.55,118677
2022-04-11 09:46:00,737.3,738.1,737.05,737.85,118870
2022-04-11 09:47:00,737.95,740.1,737.95,738.7,120333
2022-04-11 09:48:00,738.7,739.6,738.7,739.6,120821
2022-04-11 09:49:00,739.6,739.6,738.6,739.2,122083
2022-04-11 09:50:00,738.95,740.95,738.95,740.2,122882
