Date,Open,High,Low,Close,Volume
2022-04-11 09:15:00,1368.55,1371.25,1367.4,1368.0,77263
2022-04-11 09:16:00,1368.0,1370.0,1367.4,1367.95,101065
2022-04-11 09:17:00,1367.8,1371.5,1367.8,1371.5,125102
2022-04-11 09:18:00,1371.5,1376.0,1371.5,1376.0,151742
2022-04-11 09:19:00,1376.3,1376.85,1375.0,1376.15,192963
2022-04-11 09:20:00,1376.5,1377.1,1373.9,1374.0,228575
2022-04-11 09:21:00,1373.95,1375.25,1373.2,1374.55,249043
2022-04-11 09:22:00,1374.45,1374.9,1372.3,1373.9,283705
2022-04-11 09:23:00,1373.9,1375.2,1372.0,1373.05,305222
2022-04-11 09:24:00,1373.75,1374.8,1371.2,1373.85,332204
2022-04-11 09:25:00,1375.05,1375.3,1371.5,1374.9,354498
2022-04-11 09:26:00,1374.85,1375.6,1372.4,1374.6,371712
2022-04-11 09:27:00,1375.1,1376.8,1374.85,1375.65,388082
2022-04-11 09:28:00,1375.9,1376.5,1375.15,1376.45,403308
2022-04-11 09:29:00,1376.45,1378.95,1376.35,1378.3,431500
2022-04-11 09:30:00,1377.5,1378.0,1375.05,1377.5,459332
2022-04-11 09:31:00,1376.95,1377.6,1375.7,1376.6,475516
2022-04-11 09:32:00,1376.6,1377.5,1374.15,1374.8,498656
2022-04-11 09:33:00,1374.5,1374.5,1372.05,1372.9,518856
2022-04-11 09:34:00,1372.9,1373.7,1372.1,1373.45,535393
2022-04-11 09:35:00,1373.1,1373.1,1371.4,1372.55,551222
2022-04-11 09:36:00,1372.45,1374.7,1372.1,1374.15,566774
2022-04-11 09:37:00,1374.2,1374.25,1369.25,1369.3,617435
2022-04-11 09:38:00,1369.9,1370.8,1369.0,1370.4,634286
2022-04-11 09:39:00,1370.4,1370.4,1369.2,1369.5,650835
2022-04-11 09:40:00,1369.6,1372.4,1369.5,1372.4,670985
2022-04-11 09:41:00,1372.4,1375.6,1371.05,1374.2,702868
2022-04-11 09:42:00,1373.4,1374.3,1371.2,1374.3,716260
2022-04-11 09:43:00,1373.7,1375.3,1373.5,1374.4,731410
2022-04-11 09:44:00,1374.4,1374.85,1372.7,1372.7,745932
2022-04-11 09:45:00,1372.6,1373.9,1371.0,1373.9,757800
2022-04-11 09:46:00,1373.35,1374.8,1372.15,1374.65,778275
2022-04-11 09:47:00,1374.7,1375.95,1373.9,1374.95,793640
2022-04-11 09:48:00,1374.45,1375.75,1374.4,1375.0,806339
2022-04-11 09:49:00,1375.1,1375.5,1373.5,1374.95,839291
2022-04-11 09:50:00,1374.9,1375.0,1371.0,1371.2,853337
2022-04-11 09:51:00,1371.55,1372.9,1371.0,1372.75,862473
2022-04-11 09:52:00,1372.85,1374.25,1372.35,1373.7,869225
2022-04-11 09:53:00,1373.9,1375.6,1373.5,1374.45,884504
2022-04-11 09:54:00,1374.15,1374.3,1373.0,1373.15,889789
2022-04-11 09:55:00,1373.25,1374.3,1372.6,1374.3,896259
2022-04-11 09:56:00,1374.05,1374.35,1372.65,1373.1,906216
2022-04-11 09:57:00,1373.1,1374.0,1372.75,1373.9,910806
2022-04-11 09:58:00,1373.75,1375.0,1373.4,1375.0,915503
2022-04-11 09:59:00,1375.0,1375.8,1374.35,1374.55,924583
2022-04-11 10:00:00,1374.35,1375.25,1373.2,1374.95,938786
2022-04-11 10:01:00,1374.95,1375.0,1374.25,1374.65,942350
2022-04-11 10:02:00,1374.9,1375.0,1373.0,1373.0,947206
2022-04-11 10:03:00,1373.0,1375.8,1372.6,1375.1,968921
2022-04-11 10:04:00,1375.1,1375.6,1374.05,1375.0,974002
2022-04-11 10:05:00,1375.0,1375.55,1374.5,1375.55,978160
2022-04-11 10:06:00,1375.55,1375.55,1373.95,1374.4,982799
2022-04-11 10:07:00,1374.4,1375.0,1373.25,1374.55,990630
2022-04-11 10:08:00,1374.5,1374.85,1373.55,1374.1,993321
2022-04-11 10:09:00,1374.1,1374.2,1373.0,1373.4,999763
2022-04-11 10:10:00,1373.4,1374.5,1373.0,1374.5,1004661
2022-04-11 10:11:00,1374.5,1374.5,1373.5,1374.0,1007015
2022-04-11 10:12:00,1373.55,1374.8,1373.55,1374.15,1012528
2022-04-11 10:13:00,1374.5,1375.45,1373.95,1375.05,1020240
2022-04-11 10:14:00,1374.75,1375.5,1374.4,1375.0,1026410
2022-04-11 10:15:00,1374.55,1375.1,1374.0,1374.45,1031224
