Date,Open,High,Low,Close,Volume
2022-04-11 09:15:00,2502.95,2508.55,2501.0,2505.75,22604
2022-04-11 09:16:00,2507.6,2508.0,2505.35,2506.85,30446
2022-04-11 09:17:00,2507.1,2509.45,2505.65,2506.6,34298
2022-04-11 09:18:00,2506.6,2506.6,2497.1,2498.1,43805
2022-04-11 09:19:00,2498.0,2503.6,2497.2,2503.35,46846
2022-04-11 09:20:00,2503.1,2505.4,2500.95,2502.15,50885
2022-04-11 09:21:00,2503.0,2503.0,2497.6,2498.15,53785
2022-04-11 09:22:00,2498.15,2502.2,2497.05,2499.5,57361
2022-04-11 09:23:00,2499.5,2501.0,2498.05,2500.5,60555
2022-04-11 09:24:00,2500.5,2500.5,2498.2,2499.2,64479
2022-04-11 09:25:00,2499.7,2499.75,2494.05,2495.05,72182
2022-04-11 09:26:00,2495.2,2495.75,2491.1,2493.25,77877
2022-04-11 09:27:00,2493.4,2495.6,2492.4,2495.6,80554
2022-04-11 09:28:00,2495.6,2495.6,2493.4,2494.9,82194
2022-04-11 09:29:00,2494.0,2494.6,2492.3,2493.0,83174
2022-04-11 09:30:00,2492.8,2493.75,2490.7,2493.35,88089
2022-04-11 09:31:00,2493.35,2493.8,2490.95,2493.45,92227
2022-04-11 09:32:00,2494.8,2499.95,2493.6,2497.2,94393
2022-04-11 09:33:00,2497.2,2498.1,2492.4,2495.3,98843
2022-04-11 09:34:00,2495.35,2495.35,2490.05,2490.5,103877
2022-04-11 09:35:00,2490.05,2495.3,2490.05,2494.9,110693
2022-04-11 09:36:00,2495.0,2499.25,2495.0,2499.25,113769
2022-04-11 09:37:00,2499.25,2501.8,2495.75,2496.75,118598
2022-04-11 09:38:00,2496.75,2499.8,2496.3,2499.5,119666
2022-04-11 09:39:00,2499.85,2500.1,2494.9,2495.0,122864
2022-04-11 09:40:00,2495.0,2495.0,2492.35,2492.5,124999
2022-04-11 09:41:00,2492.85,2496.7,2491.7,2496.0,129721
2022-04-11 09:42:00,2495.45,2501.0,2495.45,2500.1,137362
2022-04-11 09:43:00,2499.15,2500.9,2496.45,2498.5,143358
2022-04-11 09:44:00,2498.5,2500.0,2498.5,2499.0,144615
2022-04-11 09:45:00,2499.0,2499.7,2498.4,2499.7,145568
2022-04-11 09:46:00,2499.7,2499.7,2497.25,2497.95,147878
2022-04-11 09:47:00,2497.65,2504.0,2496.75,2502.55,151850
2022-04-11 09:48:00,2502.55,2502.85,2500.25,2500.3,152922
2022-04-11 09:49:00,2500.3,2501.45,2500.3,2501.0,153501
2022-04-11 09:50:00,2501.0,2502.6,2500.65,2502.6,155408
2022-04-11 09:51:00,2502.75,2505.05,2502.2,2503.4,159659
2022-04-11 09:52:00,2502.65,2506.0,2502.45,2505.3,160550
2022-04-11 09:53:00,2505.05,2507.0,2503.85,2503.85,163111
2022-04-11 09:54:00,2502.65,2502.95,2500.45,2502.5,165926
2022-04-11 09:55:00,2502.1,2506.4,2501.55,2504.8,167611
2022-04-11 09:56:00,2504.8,2506.2,2504.8,2506.0,168284
2022-04-11 09:57:00,2506.6,2506.6,2504.65,2505.0,169125
2022-04-11 09:58:00,2505.0,2505.0,2503.8,2504.3,169995
2022-04-11 09:59:00,2504.25,2505.7,2503.25,2504.95,171020
2022-04-11 10:00:00,2504.95,2505.0,2503.5,2503.75,171542
2022-04-11 10:01:00,2503.5,2503.5,2502.0,2502.85,172818
2022-04-11 10:02:00,2502.85,2502.9,2502.0,2502.1,173812
2022-04-11 10:03:00,2502.1,2502.1,2500.0,2501.25,176869
2022-04-11 10:04:00,2501.25,2502.0,2500.0,2501.3,177206
2022-04-11 10:05:00,2501.3,2501.8,2500.55,2500.55,177494
2022-04-11 10:06:00,2501.05,2501.05,2500.35,2500.95,177782
