Date,Open,High,Low,Close,Volume
2022-04-11 09:15:00,348.5,348.5,343.0,347.9,7601
2022-04-11 09:16:00,346.0,346.0,335.35,340.0,12672
2022-04-11 09:17:00,340.0,344.9,340.0,342.0,14235
2022-04-11 09:18:00,344.0,344.0,340.2,344.0,15169
2022-04-11 09:19:00,344.0,344.0,342.0,344.0,16254
2022-04-11 09:20:00,344.0,344.0,342.0,343.0,16962
2022-04-11 09:21:00,343.0,343.0,342.0,342.95,17434
2022-04-11 09:22:00,342.95,342.95,340.2,341.5,19281
2022-04-11 09:23:00,341.5,342.0,341.5,341.6,19620
2022-04-11 09:24:00,341.0,342.0,341.0,342.0,20794
2022-04-11 09:25:00,342.0,342.0,340.0,341.1,22909
2022-04-11 09:26:00,342.0,344.0,342.0,344.0,30721
2022-04-11 09:27:00,344.0,345.0,344.0,344.5,33351
2022-04-11 09:28:00,344.5,344.5,344.0,344.5,35620
2022-04-11 09:29:00,344.5,345.0,344.0,344.1,36555
2022-04-11 09:30:00,344.1,345.0,344.0,345.0,39312
2022-04-11 09:31:00,345.0,345.9,345.0,345.9,41199
2022-04-11 09:32:00,345.9,345.9,345.0,345.5,42185
2022-04-11 09:33:00,345.05,345.9,345.0,345.9,44036
2022-04-11 09:34:00,345.0,345.9,344.0,345.9,45026
2022-04-11 09:35:00,345.9,345.9,344.0,344.0,45902
2022-04-11 09:36:00,344.5,344.5,342.0,344.0,49361
2022-04-11 09:37:00,342.05,344.0,342.0,342.0,49973
2022-04-11 09:38:00,342.0,344.0,342.0,342.5,50619
2022-04-11 09:39:00,342.5,344.0,342.5,344.0,51115
2022-04-11 09:40:00,344.0,344.5,344.0,344.0,51508
2022-04-11 09:41:00,344.0,344.0,342.0,342.0,53027
2022-04-11 09:42:00,344.0,344.0,342.0,342.0,53679
2022-04-11 09:43:00,342.0,344.5,342.0,344.5,54200
2022-04-11 09:44:00,344.5,344.5,343.0,343.0,54712
2022-04-11 09:45:00,343.0,345.0,343.0,344.95,54942
