Date,Open,High,Low,Close,Volume
2022-04-11 09:15:00,126.7,127.45,126.65,127.45,284933
2022-04-11 09:16:00,127.45,128.15,127.45,127.9,622637
2022-04-11 09:17:00,127.9,127.95,127.7,127.7,765017
2022-04-11 09:18:00,127.7,128.25,127.7,128.25,984674
2022-04-11 09:19:00,128.25,128.55,128.2,128.4,1142892
2022-04-11 09:20:00,128.4,128.75,128.4,128.75,1282410
2022-04-11 09:21:00,128.65,128.9,128.5,128.6,1436806
2022-04-11 09:22:00,128.6,128.6,128.15,128.25,1641807
2022-04-11 09:23:00,128.2,128.25,128.05,128.05,1735926
2022-04-11 09:24:00,128.1,128.1,127.9,128.05,1815417
2022-04-11 09:25:00,128.05,128.15,128.05,128.1,1854086
2022-04-11 09:26:00,128.05,128.2,128.05,128.15,1955958
2022-04-11 09:27:00,128.2,128.3,128.15,128.25,1994780
2022-04-11 09:28:00,128.25,128.3,127.95,128.0,2170029
2022-04-11 09:29:00,127.95,128.0,127.45,127.55,2304803
2022-04-11 09:30:00,127.6,127.6,127.35,127.6,2382247
2022-04-11 09:31:00,127.6,128.1,127.5,128.05,2431756
2022-04-11 09:32:00,128.05,128.05,127.75,127.8,2520079
2022-04-11 09:33:00,127.7,127.8,127.65,127.7,2541319
2022-04-11 09:34:00,127.7,127.7,127.6,127.65,2563612
2022-04-11 09:35:00,127.65,127.65,127.55,127.6,2591211
2022-04-11 09:36:00,127.6,127.85,127.55,127.85,2623940
2022-04-11 09:37:00,127.85,128.1,127.85,128.05,2658813
2022-04-11 09:38:00,128.05,128.45,128.05,128.25,2758010
2022-04-11 09:39:00,128.25,128.55,128.25,128.45,2916790
2022-04-11 09:40:00,128.4,128.5,128.2,128.2,3020701
2022-04-11 09:41:00,128.25,128.4,128.2,128.4,3067553
2022-04-11 09:42:00,128.4,128.65,128.35,128.6,3173198
2022-04-11 09:43:00,128.55,128.7,128.45,128.5,3214764
2022-04-11 09:44:00,128.45,128.5,128.35,128.4,3244859
2022-04-11 09:45:00,128.4,128.4,128.3,128.3,3265974
2022-04-11 09:46:00,128.25,128.25,128.15,128.2,3299665
2022-04-11 09:47:00,128.2,128.3,128.2,128.25,3326099
2022-04-11 09:48:00,128.3,128.3,128.15,128.2,3356412
2022-04-11 09:49:00,128.2,128.2,128.0,128.0,3390445
