Date,Open,High,Low,Close,Volume
2022-04-07 09:15:00,171.4,171.4,170.4,170.7,649955
2022-04-07 09:16:00,171.1,171.1,170.2,170.2,929742
2022-04-07 09:17:00,170.3,170.35,169.9,169.9,1128009
2022-04-07 09:18:00,169.85,169.85,169.4,169.8,1649000
2022-04-07 09:19:00,169.7,169.95,169.6,169.95,1867851
2022-04-07 09:20:00,170.0,170.9,170.0,170.85,2134049
2022-04-07 09:21:00,170.9,170.9,170.4,170.4,2243629
2022-04-07 09:22:00,170.4,170.8,170.4,170.8,2457864
2022-04-07 09:23:00,170.75,170.9,170.75,170.85,2525938
2022-04-07 09:24:00,170.85,171.0,170.8,171.0,2616607
2022-04-07 09:25:00,171.0,171.05,170.75,170.75,2759890
2022-04-07 09:26:00,170.85,172.0,170.85,172.0,3157798
2022-04-07 09:27:00,172.15,172.2,171.8,172.15,3896778
2022-04-07 09:28:00,172.05,172.4,172.0,172.15,4030164
2022-04-07 09:29:00,172.1,172.1,171.85,171.85,4126843
2022-04-07 09:30:00,171.9,172.35,171.9,172.35,4344802
2022-04-07 09:31:00,172.3,172.5,172.2,172.5,4415240
2022-04-07 09:32:00,172.55,172.55,172.25,172.45,4511961
2022-04-07 09:33:00,172.45,172.6,172.15,172.15,4565820
2022-04-07 09:34:00,172.15,172.45,172.0,172.0,4686442
2022-04-07 09:35:00,172.05,172.3,172.05,172.2,4718049
2022-04-07 09:36:00,172.2,172.2,172.1,172.2,4759698
2022-04-07 09:37:00,172.2,172.35,172.2,172.35,4851297
2022-04-07 09:38:00,172.3,172.35,172.0,172.05,4914272
2022-04-07 09:39:00,172.05,172.1,172.0,172.0,4992236
2022-04-07 09:40:00,172.0,172.15,172.0,172.1,5026509
2022-04-07 09:41:00,172.15,172.2,172.0,172.0,5053581
2022-04-07 09:42:00,172.0,172.0,171.85,171.85,5091227
2022-04-07 09:43:00,171.85,171.85,171.7,171.8,5127833
2022-04-07 09:44:00,171.9,171.95,171.8,171.9,5236204
2022-04-07 09:45:00,171.9,172.05,171.85,172.0,5417660
2022-04-07 09:46:00,171.95,172.15,171.95,172.1,5468535
2022-04-07 09:47:00,172.1,172.2,172.1,172.2,5528473
2022-04-07 09:48:00,172.2,172.35,172.15,172.15,5578467
2022-04-07 09:49:00,172.2,172.25,171.95,171.95,5627614
2022-04-07 09:50:00,172.05,172.05,171.9,172.05,5646637
2022-04-07 09:51:00,172.05,172.05,171.95,172.05,5683169
2022-04-07 09:52:00,172.1,172.1,171.9,171.9,5728101
2022-04-07 09:53:00,171.95,171.95,171.85,171.9,5748715
